"ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","IDXKNEE"
"digital_insole_OA_01",0.124656036304079,0.222592277579537,0.306379009560855,0.385334353803524,0.458484617443231,0.517418002927784,0.554018693863802,0.578611005840106,0.605423492118397,0.6407903233517,0.687226156253762,0.744740614969358,0.798722232272329,0.848695876346135,0.89311088042692,0.930292805216779,0.957998914871176,0.983591188829362,1.00484598170881,1.02307059637776,1.03943349583583,1.0545298766642,1.06685577273505,1.07676632996268,1.08497673092771,1.09230029277839,1.09961565049704,1.10787764289319,1.11630056335819,1.12357916036326,1.1307648291537,1.13907715058484,1.14726246572196,1.15548233291697,1.16413623244683,1.17213553408588,1.17933634920477,1.1879370006505,1.19271655979317,1.19748878267803,1.20142954466389,1.20455414977752,1.20793734443042,1.21143894620763,1.21430945887353,1.21644080768623,1.21818056508107,1.21989736625351,1.21990375527216,1.22054155095239,1.22014136138086,1.21927164042043,1.21867123670432,1.21737411026182,1.21583764308426,1.21235647215844,1.20825068001674,1.20435772306544,1.19992960176175,1.19438595051371,1.18823661044129,1.18206628652965,1.17577936872075,1.16869427984357,1.16130768775753,1.15334167613696,1.14551971091033,1.13799467368628,1.13051996602843,1.12206627990321,1.11393287213282,1.10613544057902,1.09817029680064,1.08997204433754,1.08324360025313,1.07480529693096,1.06542177871873,1.05569486870253,1.0455755784941,1.03401006680008,1.02010952253157,1.00420203335862,0.986824420227,0.967284929711098,0.944021219782586,0.916973258040361,0.885270692589316,0.84878777880819,0.808140933754333,0.763479173499083,0.708974303798167,0.649932686351623,0.587093485361632,0.522586471535557,0.45794298452394,0.391994009064975,0.32364689196135,0.256760747978658,0.194267305382991,0.121214229626167,"Right"
"digital_insole_OA_02",0.093869511747295,0.196959331002297,0.29466999538214,0.383777800754087,0.454756444547609,0.508767295186864,0.549834203210395,0.578542508500055,0.600100226992373,0.626389469835305,0.658439960011299,0.69931871159746,0.735080635555064,0.772436751836704,0.811530264844086,0.846652585436547,0.876102278442209,0.901761550421871,0.924203540031686,0.94441847665156,0.962787810544932,0.979009078648539,0.991348416241111,1.00293705458654,1.013072778468,1.02126239969051,1.02582824357245,1.02937335484077,1.03160618733282,1.03151949402012,1.0326272410007,1.03294126320082,1.03205988191543,1.0327996642079,1.0326224247252,1.03284076327328,1.0352797330091,1.0349188322415,1.03501997436597,1.0359498396571,1.03701327664174,1.03757581944168,1.03820001076846,1.03933280236788,1.04048196940422,1.04218436773393,1.04413111257016,1.04509051780946,1.04803680357147,1.05107877297078,1.05337903356545,1.05815872071036,1.06175873766381,1.06530673869545,1.07130013124547,1.07836274040505,1.08487372367022,1.09042144869631,1.09586000450487,1.10141029827444,1.10683183653268,1.11177335111209,1.11455716735075,1.11714351562089,1.11925112452747,1.1169508639328,1.11406205259448,1.11008379622957,1.10437938115275,1.09751777190229,1.08739328602483,1.0745694295715,1.06102794576471,1.04595359712121,1.03089755036783,1.01655848875625,0.999832473325719,0.982763859076674,0.965523463787873,0.948444895864805,0.929858828881274,0.908908605195092,0.885411526826572,0.86244937778269,0.834158484418408,0.801942956068924,0.76645074437444,0.731960321206539,0.69504634039522,0.654847649106518,0.608761523672673,0.562704617113101,0.514955908075114,0.463801118023163,0.412275152431132,0.361642448325412,0.311559764680741,0.260566801974872,0.210441413885511,0.129571713761468,"Left"
"digital_insole_OA_03",0.172406990443051,0.237646669221065,0.298279146349557,0.347822622914555,0.390182969583374,0.435434716370572,0.47522422292173,0.523685703601568,0.569349280888195,0.61477625437267,0.66466371807749,0.708883821429746,0.753905324658243,0.797375228634376,0.838732659342762,0.877924614112417,0.915129605973915,0.951134724039746,0.986204451409628,1.01834408681368,1.04659014827171,1.07147828037552,1.09880029376033,1.12799891855519,1.1545946897265,1.17978843510572,1.20784665517262,1.23705768257449,1.25957935275214,1.28267133136634,1.30703134517713,1.33077112209099,1.3499102696871,1.36333848878396,1.37396562428667,1.38224739292152,1.38926791073206,1.39788009787726,1.40154777459711,1.40419970871485,1.4110257068764,1.418966244596,1.41707182416649,1.41937298680202,1.42027657580839,1.41631537046254,1.41041299640979,1.40788784458973,1.40408405702482,1.40036072748497,1.39559133783828,1.39083509284918,1.38687261539933,1.38125709156226,1.37804195136628,1.37524044382117,1.3737597620837,1.37270076930895,1.36742870253288,1.36708079327008,1.36907093641356,1.3745651901779,1.37984446526825,1.37772139147916,1.38380058239094,1.38566288312243,1.38839379115511,1.39277573152209,1.39710382126683,1.39728413616634,1.39881495841816,1.40038500267547,1.40144622157054,1.4017352979499,1.40124587158654,1.39713901492731,1.3905463344663,1.38156895915204,1.3709580424069,1.36047401410375,1.34708968118593,1.32917500054705,1.30590896124907,1.2779302451311,1.24703171957515,1.21389669459466,1.17818701330559,1.13556970982689,1.08559161156998,1.02835162145725,0.955221015616358,0.88037439624717,0.796957037788359,0.706012138302229,0.610950205744931,0.516250493108056,0.421518554972632,0.336494474453023,0.25852758955342,0.16315071521967,"Right"
"digital_insole_OA_04",0.223761983422737,0.3137770491068,0.40724916332949,0.495857920178473,0.569141087709096,0.62004688011564,0.659225821687472,0.6927093888304,0.735620756484684,0.793681895476346,0.867787900837218,0.95403264659013,1.04193436545512,1.13310601732257,1.22204828711419,1.30091691338714,1.36719866334453,1.44026835427884,1.50415267119199,1.55868426918334,1.60387468107151,1.64220018733978,1.67790701712872,1.70537087545328,1.72908959863639,1.748959861132,1.76448810046624,1.77531091174947,1.78128425293695,1.78420090289267,1.78600756838957,1.78531959465918,1.78224124897645,1.77813623916713,1.77166109897896,1.76759139419462,1.76218387145937,1.75512643662372,1.74757755919854,1.74172966878896,1.7351286078107,1.73024524389632,1.72727869694691,1.72582343219532,1.7254282534717,1.72807234889123,1.73173322397687,1.73653938764392,1.74300158299494,1.74994863120603,1.75346122558112,1.76019691559299,1.76820546240872,1.77542435781488,1.78286543801073,1.79215884460487,1.79923228428669,1.80646247793319,1.81386119256028,1.8207265687405,1.82608795942581,1.82893164502598,1.83088094182918,1.82889233899835,1.82333936124062,1.8139678133721,1.80086666319079,1.78592848471784,1.76328067452081,1.74095931658896,1.71743382864591,1.6943736580271,1.67733178319213,1.66405340346919,1.65135920046122,1.63884999473605,1.62556125850838,1.61006549991812,1.59008037964606,1.567011029936,1.54011887371535,1.50888281176117,1.47564237719289,1.44344578865661,1.39836105583129,1.34827598300496,1.29469620318511,1.23516544195117,1.16918943176752,1.10242118136729,1.02428006981835,0.945635746932706,0.862856052138166,0.773077764074799,0.674895044655002,0.568465353369764,0.457960073093698,0.354317580090574,0.274227171457696,0.189718717006736,"Right"
"digital_insole_OA_05",0.131326119181108,0.181217758611536,0.230575844610092,0.272010485739467,0.312169161739721,0.355203585786188,0.404496732734455,0.46132017985474,0.522152298611111,0.580779999065579,0.62703066248301,0.670327475460839,0.708597652947673,0.745096924184506,0.782717710881753,0.821799626815749,0.854907147659701,0.879591017180598,0.904069538842168,0.928742000244224,0.948479091700646,0.968895410890248,0.980866139865783,0.992506030559803,1.0060695220226,1.01851237565834,1.02744500889823,1.03407669267117,1.04031698693935,1.04403957561374,1.04462402735304,1.04617203452047,1.04814126815749,1.04816057437139,1.04664942446058,1.04699342603211,1.04637211703619,1.04301283616845,1.04105062302497,1.03884971487428,1.04058727393391,1.03737278960669,1.03516222831719,1.03791160844589,1.04148413523615,1.04289524379884,1.0445099451665,1.04861163766777,1.05393664188328,1.0605419990762,1.06274554026504,1.06414348560143,1.06866552624873,1.07518137285508,1.08273975492695,1.09037536208801,1.09592589831804,1.09899032046381,1.10236188689263,1.10712262370455,1.10908922443085,1.11258013803942,1.11461080105335,1.11418606449626,1.1133120191981,1.11437210541964,1.1131856511213,1.10799403542304,1.10398360835032,1.09965199647469,1.09535548653585,1.0924174322545,1.08877031324329,1.08790328937309,1.08491258154944,1.08135409552328,1.07619845948012,1.0682293816896,1.06074295909786,1.05364529365231,1.04100850036103,1.0340819580254,1.01589462882263,0.993566117121135,0.972378427009004,0.949922669841573,0.92512208549949,0.900846279051988,0.874034338366463,0.830397911559208,0.791879386043153,0.751188911654774,0.693810849685695,0.62978267522511,0.557521278945803,0.47659578125,0.386540200433231,0.292796255606524,0.205886709734964,0.120768253822629,"Right"
"digital_insole_OA_06",0.127134781005776,0.231704245478485,0.320191500324344,0.390304101681957,0.439749605689927,0.471211980817348,0.500033590105952,0.527270199896519,0.553977576529824,0.577396146634541,0.603331274750564,0.63104311440089,0.659791819108516,0.685778250393847,0.709820559648472,0.736970764024032,0.772280880672165,0.800106127405554,0.830744950807772,0.862307232184228,0.89290285284033,0.929719664071912,0.960018266070491,0.986620336043925,1.01234755120007,1.02520305821981,1.04169839372316,1.05964372022982,1.07684920025948,1.08868404318413,1.10425052041825,1.1190879518812,1.12873565749235,1.13052586993791,1.1365499481049,1.1435703887885,1.14834968878386,1.15059352960028,1.15287517282921,1.15545113454885,1.15857793083743,1.15853742833534,1.1568282210484,1.15456547898712,1.15286437216199,1.15266996003614,1.15357721697093,1.15597766761653,1.16026283662311,1.16658933381985,1.16723467434282,1.16697005772557,1.17056668350168,1.17136863385383,1.17542158828345,1.17972025812405,1.18125935470917,1.19059924107281,1.19560265514472,1.19956920412072,1.20579849519661,1.21511407994316,1.22182130100701,1.22744575413925,1.23351303509097,1.24366297219133,1.25078331920119,1.25643747416829,1.26218883514039,1.26327430335465,1.2661472836932,1.2679671978964,1.26589346770457,1.26554514583913,1.26443537616223,1.26183511294134,1.25701531044389,1.25248712619312,1.24102490663516,1.22734584789022,1.21616714607852,1.20197505521577,1.18077872455441,1.15509201201619,1.12742877552281,1.09550467140827,1.05932510016063,1.02088278689031,0.98217045670775,0.93782827305934,0.889462836854786,0.8341417640472,0.768932670589689,0.687700771090106,0.602013591959349,0.514827818784172,0.42910013715133,0.34535708008989,0.267100767460538,0.16256910538875,"Left"
"digital_insole_OA_07",0.116956431954736,0.228278277785497,0.357798903593762,0.48874412035526,0.606718980450678,0.693796598000225,0.775723332375225,0.848722624633665,0.910401554742021,0.95745551811216,0.992749221531208,1.02246523515668,1.04804644405238,1.07067785347565,1.09154262251039,1.11108274682305,1.12830455413922,1.14289276479431,1.15658506758459,1.16768682349986,1.1784478725839,1.18910385642961,1.19862191302292,1.20465443802194,1.21129469669391,1.21679123778474,1.21866923741473,1.21658211431624,1.21193381571983,1.20615614950771,1.19984946462352,1.19150743408536,1.18246183544558,1.17510718329633,1.1695319271642,1.16451120078364,1.16153270137909,1.15833005718385,1.15546593794352,1.15368712936172,1.1521815576237,1.15113518481681,1.15046107201247,1.15027645257488,1.15142663177292,1.153236825704,1.15565525679252,1.15863686111969,1.16210032233102,1.16538000321248,1.16897269802939,1.17341506199767,1.1790722220605,1.18408002510684,1.19042631925331,1.19764871669901,1.20530564125598,1.21247164583333,1.22043520652984,1.2288023287425,1.23688329069631,1.24353882196836,1.24906414674488,1.25375188676194,1.25743680761389,1.25996072394731,1.2608653592292,1.2608391768971,1.25931455574179,1.25600751743462,1.25073478556516,1.24333674804458,1.23427008586215,1.22360654911344,1.21138750991433,1.19680198470458,1.18025949310946,1.16147773517873,1.1403667508895,1.11771855786506,1.09365550840979,1.06765773084642,1.03914761798204,1.00679397954648,0.973190635242688,0.937125893852182,0.896832695319239,0.850050122533669,0.800161578922606,0.747661425194072,0.693340084355152,0.63770265844066,0.579198595766682,0.522634631922391,0.466381835764134,0.409321916840645,0.349764600069591,0.283525233541863,0.219120648798321,0.134894059336528,"Right"
"digital_insole_OA_09",0.0939379476385995,0.104938575713456,0.115939203788313,0.126939831863169,0.137116442856505,0.14688104530908,0.156645647761655,0.166304305158571,0.175751072444168,0.185197839729766,0.194644607015364,0.211825363219903,0.229006119424443,0.246186875628983,0.264650744179246,0.283756168902372,0.302861593625498,0.321896388289858,0.340789922836686,0.359683457383514,0.378576991930342,0.395457570472442,0.412338149014543,0.429218727556644,0.449024566768603,0.470293036315492,0.491561505862381,0.511314372560725,0.52803603356198,0.544757694563235,0.56147935556449,0.578201016504827,0.594922677445163,0.6116443383855,0.624752095877448,0.636052901645203,0.647353707412958,0.658942919149092,0.671108942821984,0.683274966494877,0.695440990167769,0.705452797738709,0.715464605309648,0.725476412880588,0.7364711550942,0.747957364629149,0.759443574164098,0.76862842172594,0.773210545341569,0.777792668957199,0.782374792572828,0.788934557123189,0.79549432167355,0.802054086223911,0.808066468032051,0.81380515846908,0.819543848906108,0.824817558268455,0.829161305481438,0.833505052694421,0.837848799907404,0.839870584633941,0.841892369360478,0.843914154087016,0.847089562768295,0.850841783426944,0.854594004085594,0.856389184180708,0.85427028314875,0.852151382116793,0.850032481084835,0.848355017727256,0.846677554369677,0.845000091012098,0.838972994586384,0.830771081626603,0.822569168666821,0.811803974012208,0.795912215967932,0.780020457923657,0.764128699879381,0.743857879613046,0.723587059346711,0.703316239080376,0.68305130462858,0.662789313084055,0.64252732153953,0.621844492712128,0.600319989318973,0.578795485925818,0.557270982532662,0.52644980065467,0.495628618776677,0.464807436898685,0.427441205047293,0.386802448209202,0.346163691371111,0.287164068131146,0.19144271208743,0.0957213560437152,"Right"
"digital_insole_OA_10",0.140149078851112,0.207417875781016,0.291039699298435,0.37558469146729,0.449726349535288,0.506241525933921,0.539586032212028,0.571041062469269,0.599250335312106,0.624576216010074,0.649099716495773,0.685460482101097,0.717058732937579,0.749985656389039,0.785226540840679,0.818660775679079,0.847622387767584,0.871386646735024,0.893428807939078,0.915988633783054,0.940070393715896,0.963896772465072,0.984347977621874,1.00245243631349,1.0171696425736,1.02539015734245,1.03641986570726,1.04177079278048,1.04723042940577,1.05420164679499,1.05970269652815,1.0630226525874,1.06734687804761,1.07181259850093,1.07585555948912,1.07921002650357,1.08123236970678,1.08440392852431,1.08877301826468,1.09400488243689,1.09938169275049,1.1044064909756,1.11311188499131,1.12390001652575,1.13419809217485,1.14045838340229,1.15199885423038,1.16299060053967,1.1736096282305,1.18416826167776,1.19511514373089,1.20495077210529,1.21463110103736,1.22540542831445,1.23714088649038,1.24832244288541,1.25648773976135,1.2602425340289,1.26223726881334,1.26350037104995,1.26343825148408,1.25834443077292,1.24950271799484,1.23589503987528,1.21604260070756,1.18800588235294,1.15642833819032,1.11914612944774,1.08183631190262,1.04993781557834,1.02865144474426,1.01387384426456,1.00542728253283,1.00022302713917,0.997189512262397,0.997272338670024,0.999287779720573,0.999698460346585,0.997993618084787,0.993175885662889,0.98376129099958,0.977666652395515,0.965960528920069,0.949840451448102,0.930531559657013,0.909286602026744,0.880200750326797,0.8514720872579,0.816122493206212,0.7743331508065,0.733444544942136,0.67796469787132,0.62269709329016,0.562647992804461,0.496697515188583,0.427599636385441,0.354291418456556,0.282665610601426,0.214958524242969,0.133357318462553,"Right"
"digital_insole_OA_11",0.123703495847126,0.204466656913037,0.280841238140679,0.357089864772636,0.413765414684997,0.444795268220688,0.455160259811108,0.466330556835328,0.489217579458375,0.529696707822104,0.584740207697258,0.649962179126936,0.712937334912241,0.770086420492181,0.820339357753666,0.861616555788766,0.895820465019691,0.920700518353156,0.942944904915298,0.963582699916028,0.98163387004665,0.998956647309388,1.01511313827723,1.03126962987136,1.04870657018518,1.06142208839412,1.07579699226286,1.08728110418073,1.09724223687409,1.10642352325552,1.11376962398753,1.11976935095843,1.12435838618472,1.12853739913655,1.1334598121627,1.13810834044089,1.14334912386269,1.14863707308712,1.15302029282314,1.15759539268741,1.16197003733837,1.16558145066696,1.16957340740027,1.17319688012414,1.17735981333287,1.18120893253135,1.18486536797372,1.189040360347,1.19211043705918,1.19620074538297,1.19717836797289,1.19804021910231,1.19918560151364,1.19984806920825,1.19873779294057,1.19731638199353,1.19625380769792,1.19339329788207,1.18964119100418,1.18447866030159,1.17912264191836,1.17278096169995,1.16556671082005,1.15761066801154,1.14748016652699,1.13588269587811,1.12429272893134,1.11152361250172,1.09717845548856,1.08193044528334,1.06497695618531,1.0485288931081,1.03179997847543,1.01406396304235,0.993920606610482,0.979564998512563,0.960379164777498,0.941248805625395,0.921106789155639,0.899611966770416,0.877406438911674,0.856057134117349,0.829900919718796,0.803360945749351,0.773931519593373,0.739460693598748,0.69984502425964,0.656914873022348,0.611050247557267,0.56282893118648,0.512667378015768,0.463102099238811,0.417209603036514,0.369437167402968,0.321085072589384,0.272210668258759,0.229556545174813,0.191568370005035,0.157751435990365,0.121707517496954,"Right"
